month,pokemon,usage,raw_count,real_usage,total_battles,usage_pct
2021-01,Rillaboom,0.1735573,555100.0,0.3076762764463861,1804169,17.35573
2021-01,Roserade,0.0001642,19662.0,0.0108980921410355,1804169,0.01642
2021-01,Rotom-Heat,0.0033314,61014.0,0.0338183396344799,1804169,0.33314
2021-01,Rotom-Mow,0.0001305,10768.0,0.0059683987475674,1804169,0.01305
2021-01,Rotom-Wash,0.0067367,95073.0,0.0526962828870244,1804169,0.67367
2021-01,Runerigus,0.0001136,11367.0,0.0063004075560548,1804169,0.01136
2021-01,Sableye,0.0001419,12207.0,0.0067659958684579,1804169,0.014190000000000001
2021-01,Salamence,0.0037524,60184.0,0.0333582940400816,1804169,0.37524
2021-01,Salazzle,0.0011078,37252.0,0.0206477331114768,1804169,0.11077999999999999
2021-01,Sandaconda,0.0008702,10892.0,0.0060371284508269,1804169,0.08702
2021-01,Sandslash,0.000119,2471.0,0.0013696056189858,1804169,0.0119
2021-01,Sandslash-Alola,0.0005395,8795.0,0.0048748204852206,1804169,0.053950000000000005
2021-01,Sceptile,0.0003635,28039.0,0.0155412270136555,1804169,0.03635
2021-01,Scizor,0.0103927,106472.0,0.0590144271406946,1804169,1.03927
2021-01,Scolipede,0.0037237,25484.0,0.0141250625634294,1804169,0.37237
2021-01,Scrafty,0.000154,10284.0,0.0057001311961351,1804169,0.0154
2021-01,Seismitoad,0.0224499,68459.0,0.0379448931890526,1804169,2.24499
2021-01,Sharpedo,0.0004456,14376.0,0.0079682114036988,1804169,0.04456
2021-01,Shedinja,0.0061572,20657.0,0.011449592582513,1804169,0.6157199999999999
2021-01,Shelgon,0.0001195,145.0,8.036941106958384e-05,1804169,0.01195
2021-01,Shelmet,0.0006073,409.0,0.0002266971663962,1804169,0.06073
2021-01,Shiftry,0.0002446,5652.0,0.0031327442163123,1804169,0.02446
2021-01,Shuckle,0.0081841,75929.0,0.0420853035386374,1804169,0.81841
2021-01,Sigilyph,0.0004907,10284.0,0.0057001311961351,1804169,0.049069999999999996
2021-01,Sirfetch'd,0.0005929,14237.0,0.0078911676234321,1804169,0.05929
2021-01,Skarmory,0.1003206,91504.0,0.0507180868311117,1804169,10.03206
2021-01,Slowbro,0.1692279,362608.0,0.2009833890284114,1804169,16.92279
2021-01,Slowbro-Galar,0.0013359,20956.0,0.0116153198508565,1804169,0.13359000000000001
2021-01,Slowking,0.0387494,56381.0,0.0312503983828565,1804169,3.8749400000000005
